0 0.0001 0   -52469.12672248892   25771.49987119309  
0 0.0001200000000000001 0   -53922.11083339799   23126.20728743246  
0 0.0001399999999999999 0   -55551.74244847891   19950.23916052973  
0 0.00016 0   -57312.87620650156   16221.13259694285  
0 0.00018 0   -59152.4188475351   11914.84435193529  
0 0.0001999999999999999 0   -61008.95918473745   7006.587399998592  
0 0.0002199999999999999 0   -62812.38938522962   1471.79927231474  
0 0.00024 0   -64483.53356180048   -4712.751711280267  
0 0.00026 0   -65933.80196236177   -11567.71634790672  
0 0.0002800000000000001 0   -67064.89142849167   -19109.76509702977  
0 0.0003000000000000001 0   -67768.55526953806   -27350.03458910558  
0 0.00032 0   -67926.46824998665   -36292.41663547014  
0 0.00034 0   -67410.21499373074   -45931.68792854881  
0 0.0003600000000000001 0   -66081.43274055168   -56251.48075338509  
0 0.0003799999999999999 0   -63792.14201026649   -67222.09768888098  
0 0.0004 0   -60385.3012922655   -78798.17650432995  
0 0.00042 0   -55695.62432635898   -90916.2152970843  
0 0.0004399999999999999 0   -49550.70080817995   -103491.9724116937  
0 0.0004599999999999999 0   -41772.46336077419   -116417.7608674835  
0 0.00048 0   -32179.0452734191   -129559.6629336092  
0 0.0005 0   -20587.0747166111   -142754.6971551887  
0 0.0005200000000000001 0   -6814.451783065757   -155807.9775702421  
0 0.0005400000000000001 0   9316.345350283926   -168489.9130738956  
0 0.0005600000000000002 0   27974.37973708703   -180533.5038803667  
0 0.00058 0   49315.7569371378   -191631.801786615  
0 0.0006000000000000001 0   73478.46778466663   -201435.6114186667  
0 0.0006200000000000001 0   100576.5365718768   -209551.5207865415  
0 0.0006399999999999999 0   130693.4444953783   -215540.361206835  
0 0.00066 0   163874.8058746968   -218916.2088668127  
0 0.00068 0   200120.2842597633   -219146.0528633589  
0 0.0006999999999999999 0   239374.7473133978   -215650.2672831794  
0 0.0007199999999999999 0   281518.6735029032   -207804.0375882892  
0 0.00074 0   326357.840378314   -194939.9039824479  
0 0.00076 0   373612.343764003   -176351.5962638356  
0 0.0007800000000000001 0   422905.0197447115   -151299.345571918  
0 0.0008000000000000001 0   473749.3670688062   -119016.868014782  
0 0.00082 0   525537.0966787117   -78720.22296427531  
0 0.00084 0   577525.4676366068   -29618.75431903068  
0 0.0008600000000000001 0   628824.6048270745   29071.67431142053  
0 0.0008799999999999999 0   678385.033520313   98112.9403876657  
0 0.0009 0   724985.7091400742   178226.214099524  
0 0.00092 0   767222.8672950924   270070.6057864149  
0 0.0009399999999999999 0   803500.0691086297   374218.7297310095  
0 0.0009599999999999999 0   832019.8698224456   491129.0272964218  
0 0.00098 0   850777.5941457379   621114.7222855442  
0 0.001 0   857557.7593190719   764309.3198227948  
